analysis_version,population,tour,slam,model,dimension,group_value,bin_index,bin_lower,bin_upper,bin_upper_inclusive,calibration_matches,mean_favorite_probability,favorite_win_rate,calibration_error
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1989,4,0.9,1.0,True,19,0.9523288219203757,0.8421052631578947,-0.11022355876248102
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1990,0,0.5,0.6,False,53,0.5447147452724238,0.6415094339622641,0.09679468868984031
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1990,1,0.6,0.7,False,22,0.6470702758774411,0.5454545454545454,-0.10161573042289573
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1990,2,0.7,0.8,False,21,0.7387696095593934,0.7619047619047619,0.023135152345368448
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1990,3,0.8,0.9,False,14,0.848685706318198,0.6428571428571429,-0.20582856346105505
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1990,4,0.9,1.0,True,16,0.9404959158776895,1.0,0.05950408412231045
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1991,0,0.5,0.6,False,45,0.5417600085236333,0.4666666666666667,-0.07509334185696659
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1991,1,0.6,0.7,False,28,0.6434305469899438,0.6071428571428571,-0.036287689847086746
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1991,2,0.7,0.8,False,25,0.7397143985189787,0.68,-0.05971439851897864
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1991,3,0.8,0.9,False,16,0.8382014853425581,0.9375,0.09929851465744188
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1991,4,0.9,1.0,True,13,0.9426012590877874,0.9230769230769231,-0.01952433601086423
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1992,0,0.5,0.6,False,40,0.534320299277424,0.525,-0.009320299277423949
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1992,1,0.6,0.7,False,34,0.6506947341615233,0.7941176470588235,0.14342291289730014
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1992,2,0.7,0.8,False,17,0.7447908076945441,0.8235294117647058,0.07873860407016176
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1992,3,0.8,0.9,False,26,0.8442114138896278,0.7692307692307693,-0.07498064465885856
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1992,4,0.9,1.0,True,10,0.9581202081253457,0.9,-0.058120208125345685
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1993,0,0.5,0.6,False,49,0.5376887524814031,0.5102040816326531,-0.02748467084875006
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1993,1,0.6,0.7,False,27,0.6374566609310899,0.6296296296296297,-0.00782703130146023
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1993,2,0.7,0.8,False,19,0.7484479056441762,0.9473684210526315,0.19892051540845535
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1993,3,0.8,0.9,False,19,0.8507813968829349,0.8947368421052632,0.043955445222328304
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1993,4,0.9,1.0,True,12,0.9355349078432077,0.9166666666666666,-0.018868241176541067
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1994,0,0.5,0.6,False,51,0.5431459668182949,0.45098039215686275,-0.0921655746614321
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1994,1,0.6,0.7,False,12,0.6360007977046541,0.8333333333333334,0.19733253562867925
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1994,2,0.7,0.8,False,33,0.7357559584345947,0.7272727272727273,-0.008483231161867444
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1994,3,0.8,0.9,False,22,0.8474777292597917,0.8636363636363636,0.016158634376571945
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1994,4,0.9,1.0,True,7,0.9430901623054612,0.8571428571428571,-0.08594730516260407
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1995,0,0.5,0.6,False,41,0.5364792103999108,0.5365853658536586,0.00010615545374781377
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1995,1,0.6,0.7,False,35,0.6431022186154308,0.7142857142857143,0.07118349567028348
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1995,2,0.7,0.8,False,25,0.7536304123142634,0.8,0.046369587685736624
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1995,3,0.8,0.9,False,22,0.8431792264061706,0.8636363636363636,0.020457137230193045
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1995,4,0.9,1.0,True,4,0.9344158554685458,1.0,0.06558414453145422
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1996,0,0.5,0.6,False,51,0.5412534393646626,0.5294117647058824,-0.011841674658780277
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1996,1,0.6,0.7,False,23,0.6553678497538157,0.6956521739130435,0.04028432415922778
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1996,2,0.7,0.8,False,26,0.7457521546511899,0.7692307692307693,0.023478614579579338
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1996,3,0.8,0.9,False,20,0.8388359804452248,0.85,0.011164019554775195
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1996,4,0.9,1.0,True,7,0.9355797258531463,1.0,0.0644202741468537
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1997,0,0.5,0.6,False,59,0.5398361722648561,0.4406779661016949,-0.09915820616316123
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1997,1,0.6,0.7,False,27,0.6451819819430143,0.7777777777777778,0.13259579583476344
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1997,2,0.7,0.8,False,18,0.7417735752239037,0.7222222222222222,-0.019551353001681537
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1997,3,0.8,0.9,False,15,0.8439580713396206,0.6666666666666666,-0.177291404672954
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1997,4,0.9,1.0,True,8,0.9128523087308369,1.0,0.08714769126916311
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1998,0,0.5,0.6,False,55,0.5400839222129808,0.6,0.05991607778701913
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1998,1,0.6,0.7,False,28,0.6437347659548766,0.75,0.10626523404512345
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1998,2,0.7,0.8,False,18,0.7568196131667164,0.8333333333333334,0.07651372016661695
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1998,3,0.8,0.9,False,17,0.8373790448376724,0.8235294117647058,-0.013849633072966605
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1998,4,0.9,1.0,True,9,0.9293266942692967,1.0,0.0706733057307033
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1999,0,0.5,0.6,False,59,0.5453663779568777,0.5423728813559322,-0.0029934966009455
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1999,1,0.6,0.7,False,23,0.6527201124980725,0.7391304347826086,0.08641032228453616
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1999,2,0.7,0.8,False,16,0.7497630255230106,0.625,-0.12476302552301055
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1999,3,0.8,0.9,False,19,0.8471876796538539,0.5789473684210527,-0.26824031123280123
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,1999,4,0.9,1.0,True,10,0.9362848255596207,1.0,0.06371517444037933
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2000,0,0.5,0.6,False,64,0.5447900843006395,0.453125,-0.09166508430063947
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2000,1,0.6,0.7,False,30,0.6519290265019511,0.6333333333333333,-0.018595693168617755
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2000,2,0.7,0.8,False,15,0.7600849411760779,0.8,0.0399150588239221
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2000,3,0.8,0.9,False,17,0.8310963439719442,0.8823529411764706,0.051256597204526355
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2001,0,0.5,0.6,False,57,0.5436926843189612,0.5614035087719298,0.017710824452968565
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2001,1,0.6,0.7,False,31,0.638628837636787,0.7419354838709677,0.10330664623418073
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2001,2,0.7,0.8,False,25,0.7505001587139478,0.8,0.049499841286052226
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2001,3,0.8,0.9,False,14,0.8342532950673001,0.8571428571428571,0.022889562075557035
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2002,0,0.5,0.6,False,58,0.5458050073309998,0.6379310344827587,0.09212602715175888
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2002,1,0.6,0.7,False,32,0.6484617546439498,0.65625,0.007788245356050161
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2002,2,0.7,0.8,False,27,0.74988242723783,0.8888888888888888,0.1390064616510588
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2002,3,0.8,0.9,False,9,0.842768719210724,0.8888888888888888,0.04612016967816479
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2003,0,0.5,0.6,False,53,0.544809978164073,0.5660377358490566,0.02122775768498364
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2003,1,0.6,0.7,False,36,0.6442765055221906,0.6666666666666666,0.022390161144476006
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2003,2,0.7,0.8,False,28,0.7545138957865987,1.0,0.24548610421340133
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2003,3,0.8,0.9,False,9,0.841396969701622,0.8888888888888888,0.04749191918726681
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2004,0,0.5,0.6,False,58,0.5428585821849261,0.6379310344827587,0.09507245229783257
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2004,1,0.6,0.7,False,28,0.651864859606806,0.7142857142857143,0.062420854678908344
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2004,2,0.7,0.8,False,25,0.7483939932341284,0.68,-0.06839399323412831
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2004,3,0.8,0.9,False,12,0.8530087307794908,0.8333333333333334,-0.019675397446157428
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2004,4,0.9,1.0,True,2,0.9682800359272659,0.5,-0.46828003592726586
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2005,0,0.5,0.6,False,57,0.549422790785458,0.47368421052631576,-0.07573858025914221
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2005,1,0.6,0.7,False,36,0.649520068397912,0.7777777777777778,0.1282577093798658
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2005,2,0.7,0.8,False,20,0.744348197573719,0.85,0.10565180242628103
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2005,3,0.8,0.9,False,13,0.8656641241592771,0.9230769230769231,0.05741279891764606
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2005,4,0.9,1.0,True,1,0.913490664007596,1.0,0.08650933599240396
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2006,0,0.5,0.6,False,67,0.5400150946734845,0.582089552238806,0.042074457565321466
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2006,1,0.6,0.7,False,26,0.6476916718047561,0.6538461538461539,0.006154482041397791
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2006,2,0.7,0.8,False,17,0.7372002194672033,0.8823529411764706,0.1451527217092673
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2006,3,0.8,0.9,False,13,0.8336120396995622,0.9230769230769231,0.08946488337736092
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2006,4,0.9,1.0,True,2,0.9056755675298678,1.0,0.09432443247013222
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2007,0,0.5,0.6,False,62,0.548141841107262,0.6774193548387096,0.12927751373144758
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2007,1,0.6,0.7,False,29,0.6374088649488946,0.7586206896551724,0.12121182470627778
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2007,2,0.7,0.8,False,20,0.7529737754357615,0.8,0.04702622456423855
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2007,3,0.8,0.9,False,16,0.8593535614904109,1.0,0.14064643850958913
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2008,0,0.5,0.6,False,59,0.5465420380595523,0.5423728813559322,-0.004169156703620058
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2008,1,0.6,0.7,False,27,0.6501758725021072,0.7407407407407407,0.09056486823863352
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2008,2,0.7,0.8,False,26,0.7367665686621536,0.8846153846153846,0.14784881595323096
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2008,3,0.8,0.9,False,9,0.8590459051288746,0.8888888888888888,0.029842983760014263
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2008,4,0.9,1.0,True,4,0.9254049082638325,1.0,0.07459509173616752
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2009,0,0.5,0.6,False,52,0.5436061970277304,0.5576923076923077,0.014086110664577323
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2009,1,0.6,0.7,False,27,0.6443880994968687,0.7037037037037037,0.059315604206835015
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2009,2,0.7,0.8,False,33,0.7344515348844466,0.7878787878787878,0.05342725299434126
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2009,3,0.8,0.9,False,10,0.8469907924332423,0.8,-0.04699079243324222
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2009,4,0.9,1.0,True,4,0.9142725209078432,1.0,0.08572747909215683
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2010,0,0.5,0.6,False,50,0.5499180790302162,0.46,-0.08991807903021615
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2010,1,0.6,0.7,False,30,0.6423004183340703,0.5333333333333333,-0.10896708500073693
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2010,2,0.7,0.8,False,25,0.7485872058441077,0.72,-0.028587205844107677
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2010,3,0.8,0.9,False,11,0.8411668654935696,1.0,0.15883313450643044
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2010,4,0.9,1.0,True,9,0.9207692141766243,0.8888888888888888,-0.031880325287735434
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2011,0,0.5,0.6,False,59,0.5491267434011543,0.5423728813559322,-0.006753862045222103
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2011,1,0.6,0.7,False,31,0.6440635957555562,0.8387096774193549,0.1946460816637987
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2011,2,0.7,0.8,False,27,0.7412747855864252,0.7037037037037037,-0.03757108188272151
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2011,3,0.8,0.9,False,5,0.8422409125454907,0.8,-0.04224091254549067
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2011,4,0.9,1.0,True,5,0.9214640429442242,1.0,0.07853595705577576
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2012,0,0.5,0.6,False,49,0.5396809656393909,0.5918367346938775,0.0521557690544866
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2012,1,0.6,0.7,False,37,0.6446204214777713,0.6756756756756757,0.031055254197904336
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2012,2,0.7,0.8,False,26,0.7454941945699176,0.8076923076923077,0.0621981131223901
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2012,3,0.8,0.9,False,9,0.8386857314168006,1.0,0.16131426858319942
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2012,4,0.9,1.0,True,4,0.9109949651729599,0.75,-0.16099496517295986
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2013,0,0.5,0.6,False,52,0.54442985600423,0.5961538461538461,0.05172399014961615
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2013,1,0.6,0.7,False,43,0.6520299946439899,0.7906976744186046,0.1386676797746147
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2013,2,0.7,0.8,False,20,0.7391145039161788,0.7,-0.03911450391617888
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2013,3,0.8,0.9,False,7,0.8320912744886833,0.7142857142857143,-0.11780556020296895
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2013,4,0.9,1.0,True,3,0.9304266765596615,1.0,0.06957332344033851
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2014,0,0.5,0.6,False,56,0.5485824508542538,0.5714285714285714,0.022846120574317563
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2014,1,0.6,0.7,False,38,0.641304466489063,0.5789473684210527,-0.062357098068010375
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2014,2,0.7,0.8,False,21,0.7456086876739253,0.8095238095238095,0.06391512184988424
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2014,3,0.8,0.9,False,8,0.8440659395570221,0.875,0.030934060442977862
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2014,4,0.9,1.0,True,4,0.9323612290590014,0.75,-0.18236122905900143
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2015,0,0.5,0.6,False,56,0.5507410826447959,0.5178571428571429,-0.03288393978765303
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2015,1,0.6,0.7,False,30,0.642623203337842,0.7,0.057376796662158
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2015,2,0.7,0.8,False,18,0.737391583056588,0.6666666666666666,-0.0707249163899214
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2015,3,0.8,0.9,False,18,0.8419959750815194,0.8888888888888888,0.046892913807369485
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2015,4,0.9,1.0,True,4,0.91759051410398,1.0,0.08240948589602004
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2016,0,0.5,0.6,False,57,0.5413374989376909,0.5789473684210527,0.03760986948336176
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2016,1,0.6,0.7,False,37,0.6436318470849701,0.6756756756756757,0.032043828590705536
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2016,2,0.7,0.8,False,17,0.7519048082404677,0.8235294117647058,0.07162460352423816
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2016,3,0.8,0.9,False,12,0.8455669291616373,1.0,0.15443307083836266
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2016,4,0.9,1.0,True,4,0.9365681259800714,1.0,0.06343187401992856
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2017,0,0.5,0.6,False,63,0.5486894468757051,0.6190476190476191,0.07035817217191398
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2017,1,0.6,0.7,False,32,0.6509494061240841,0.65625,0.00530059387591586
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2017,2,0.7,0.8,False,20,0.7473720285099638,0.85,0.10262797149003622
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2017,3,0.8,0.9,False,11,0.8465142015140312,0.9090909090909091,0.06257670757687783
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2018,0,0.5,0.6,False,62,0.5421004059827459,0.4838709677419355,-0.058229438240810394
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2018,1,0.6,0.7,False,27,0.6486445553410555,0.7407407407407407,0.09209618539968523
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2018,2,0.7,0.8,False,21,0.7468816560597519,0.6666666666666666,-0.08021498939308525
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2018,3,0.8,0.9,False,10,0.8510707847664737,0.6,-0.2510707847664737
slam-upsets-v1,retirement_inclusive,WTA,Wimbledon,surface_elo,year,2018,4,0.9,1.0,True,7,0.9277861508563566,1.0,0.07221384914364337
